PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
34531,0,3,Passenger_34531,male,33.2,3,0,TKT134531,305.03,C105,S
34532,1,3,Passenger_34532,male,14.0,0,1,TKT134532,432.26,C115,S
34533,0,3,Passenger_34533,male,30.2,5,4,TKT134533,300.58,C32,Q
34534,0,1,Passenger_34534,female,59.4,1,3,TKT134534,385.98,C161,S
34535,1,3,Passenger_34535,female,4.2,2,2,TKT134535,357.13,C113,C
34536,1,3,Passenger_34536,female,26.3,1,3,TKT134536,53.06,C134,S
34537,0,3,Passenger_34537,female,71.8,2,3,TKT134537,442.46,C119,S
34538,1,3,Passenger_34538,female,29.6,5,3,TKT134538,488.46,C178,S
34539,0,3,Passenger_34539,male,19.2,1,0,TKT134539,219.81,C183,S
34540,1,1,Passenger_34540,female,28.5,5,1,TKT134540,415.8,C28,C
34541,0,3,Passenger_34541,female,11.2,4,2,TKT134541,30.73,C198,S
34542,0,3,Passenger_34542,male,33.3,2,2,TKT134542,53.5,C159,S
34543,1,1,Passenger_34543,female,55.7,2,0,TKT134543,122.99,C13,C
34544,0,3,Passenger_34544,female,21.8,1,4,TKT134544,397.01,C119,Q
34545,0,3,Passenger_34545,female,69.5,0,0,TKT134545,501.79,C63,Q
34546,0,3,Passenger_34546,female,72.7,5,4,TKT134546,389.25,C118,S
34547,0,3,Passenger_34547,female,20.7,1,1,TKT134547,143.58,C3,S
34548,1,3,Passenger_34548,female,11.3,3,0,TKT134548,65.92,C147,Q
34549,0,1,Passenger_34549,male,22.7,5,4,TKT134549,11.07,C50,S
34550,1,2,Passenger_34550,male,18.0,2,2,TKT134550,425.12,C38,C
34551,1,2,Passenger_34551,female,46.3,2,3,TKT134551,416.61,C31,C
34552,0,2,Passenger_34552,male,24.6,5,2,TKT134552,481.93,C130,S
34553,1,1,Passenger_34553,female,51.3,2,4,TKT134553,141.22,C37,S
34554,0,3,Passenger_34554,male,68.9,5,3,TKT134554,137.93,C166,Q
34555,1,2,Passenger_34555,female,27.9,1,0,TKT134555,413.31,C188,C
34556,1,3,Passenger_34556,male,7.5,3,2,TKT134556,420.44,C19,S
34557,1,1,Passenger_34557,female,13.9,2,3,TKT134557,300.41,C18,S
34558,0,3,Passenger_34558,male,16.3,2,2,TKT134558,183.17,C56,S
34559,0,1,Passenger_34559,male,70.6,1,2,TKT134559,171.6,C120,C
34560,0,3,Passenger_34560,male,60.4,2,4,TKT134560,489.0,C77,S
34561,1,1,Passenger_34561,female,7.7,0,0,TKT134561,77.49,C165,C
34562,1,3,Passenger_34562,female,69.8,4,2,TKT134562,38.17,C160,S
34563,1,3,Passenger_34563,female,24.0,3,0,TKT134563,477.29,C141,Q
34564,1,3,Passenger_34564,female,14.2,1,1,TKT134564,346.15,C197,C
34565,1,3,Passenger_34565,female,66.7,3,3,TKT134565,64.78,C70,Q
34566,0,3,Passenger_34566,male,41.7,2,4,TKT134566,400.09,C51,S
34567,1,3,Passenger_34567,female,37.4,5,1,TKT134567,409.6,C46,S
34568,0,3,Passenger_34568,male,44.2,1,4,TKT134568,299.14,C113,C
34569,1,2,Passenger_34569,male,7.9,2,2,TKT134569,62.05,C183,Q
34570,0,3,Passenger_34570,male,73.1,0,4,TKT134570,438.49,C117,C
34571,1,1,Passenger_34571,female,17.8,5,2,TKT134571,331.93,C157,Q
34572,0,3,Passenger_34572,male,54.6,1,2,TKT134572,243.21,C198,C
34573,1,1,Passenger_34573,female,4.2,0,4,TKT134573,256.44,C25,S
34574,0,1,Passenger_34574,male,47.9,0,2,TKT134574,335.94,C142,Q
34575,1,3,Passenger_34575,female,23.5,4,2,TKT134575,22.38,C171,S
34576,0,1,Passenger_34576,male,6.5,4,0,TKT134576,111.76,C7,S
34577,1,1,Passenger_34577,female,47.1,4,2,TKT134577,6.63,C153,S
34578,0,3,Passenger_34578,male,11.6,5,0,TKT134578,4.79,C65,S
34579,1,1,Passenger_34579,female,11.4,0,2,TKT134579,490.23,C169,S
34580,1,2,Passenger_34580,female,9.0,1,0,TKT134580,382.19,C135,S
34581,1,3,Passenger_34581,female,12.9,0,0,TKT134581,314.97,C7,C
34582,0,3,Passenger_34582,male,18.1,4,4,TKT134582,117.46,C116,S
34583,0,3,Passenger_34583,male,14.1,3,3,TKT134583,421.55,C177,S
34584,0,3,Passenger_34584,male,34.1,1,0,TKT134584,290.42,C167,C
34585,1,3,Passenger_34585,female,60.1,0,0,TKT134585,465.4,C170,S
34586,1,3,Passenger_34586,female,73.6,3,3,TKT134586,138.78,C174,C
34587,0,3,Passenger_34587,male,60.0,1,4,TKT134587,244.22,C131,C
34588,1,1,Passenger_34588,male,11.7,5,2,TKT134588,90.75,C118,S
34589,1,3,Passenger_34589,male,55.9,2,0,TKT134589,321.04,C177,S
34590,0,3,Passenger_34590,female,18.2,3,0,TKT134590,150.41,C87,S
34591,0,3,Passenger_34591,female,44.1,5,3,TKT134591,287.09,C184,S
34592,1,3,Passenger_34592,male,71.6,1,3,TKT134592,154.86,C174,S
34593,1,3,Passenger_34593,female,48.7,1,0,TKT134593,199.59,C99,S
34594,1,3,Passenger_34594,female,76.2,4,3,TKT134594,114.86,C146,S
34595,1,2,Passenger_34595,female,30.8,1,2,TKT134595,472.72,C17,S
34596,1,1,Passenger_34596,male,37.5,2,0,TKT134596,452.87,C157,C
34597,1,1,Passenger_34597,male,78.9,5,4,TKT134597,78.32,C184,S
34598,0,3,Passenger_34598,male,60.2,2,1,TKT134598,165.34,C174,S
34599,0,3,Passenger_34599,male,3.0,5,3,TKT134599,133.37,C1,C
34600,1,3,Passenger_34600,female,10.7,0,1,TKT134600,181.75,C70,S
34601,0,1,Passenger_34601,male,40.1,4,1,TKT134601,408.87,C66,S
34602,0,2,Passenger_34602,male,52.7,2,1,TKT134602,114.6,C11,S
34603,0,3,Passenger_34603,male,27.5,1,1,TKT134603,388.78,C34,S
34604,0,3,Passenger_34604,female,46.4,1,2,TKT134604,469.58,C110,C
34605,0,3,Passenger_34605,male,43.5,0,4,TKT134605,387.2,C166,S
34606,1,1,Passenger_34606,male,1.5,2,4,TKT134606,402.58,C171,S
34607,1,3,Passenger_34607,female,35.6,5,3,TKT134607,68.92,C87,S
34608,1,3,Passenger_34608,female,18.3,2,3,TKT134608,102.3,C61,S
34609,0,2,Passenger_34609,male,3.7,2,4,TKT134609,73.37,C125,C
34610,1,3,Passenger_34610,female,40.0,1,1,TKT134610,506.59,C115,S
34611,1,1,Passenger_34611,female,4.8,5,1,TKT134611,247.73,C143,Q
34612,1,3,Passenger_34612,female,53.8,0,4,TKT134612,306.2,C9,S
34613,1,3,Passenger_34613,female,46.8,2,3,TKT134613,129.12,C192,S
34614,0,3,Passenger_34614,female,47.2,3,0,TKT134614,411.59,C124,S
34615,1,2,Passenger_34615,male,66.3,1,3,TKT134615,102.12,C196,S
34616,1,1,Passenger_34616,female,57.2,3,4,TKT134616,398.64,C36,S
34617,0,3,Passenger_34617,male,62.8,1,2,TKT134617,234.45,C122,Q
34618,0,3,Passenger_34618,male,34.7,1,3,TKT134618,243.05,C154,C
34619,1,3,Passenger_34619,female,16.7,1,1,TKT134619,483.13,C3,S
34620,0,3,Passenger_34620,male,18.4,4,4,TKT134620,244.91,C29,S
34621,0,1,Passenger_34621,male,35.0,2,1,TKT134621,88.94,C74,S
34622,1,3,Passenger_34622,female,50.5,1,0,TKT134622,33.59,C132,C
34623,1,3,Passenger_34623,female,33.3,0,3,TKT134623,302.83,C123,S
34624,1,1,Passenger_34624,male,28.4,1,2,TKT134624,436.84,C41,S
34625,1,3,Passenger_34625,female,40.2,1,3,TKT134625,312.74,C178,Q
34626,1,2,Passenger_34626,female,74.1,0,3,TKT134626,446.6,C108,S
34627,0,1,Passenger_34627,male,64.6,3,0,TKT134627,165.63,C112,S
34628,1,3,Passenger_34628,female,9.2,2,4,TKT134628,342.62,C78,S
34629,1,2,Passenger_34629,male,46.0,4,3,TKT134629,170.97,C75,S
34630,1,1,Passenger_34630,female,34.4,0,0,TKT134630,93.0,C185,Q
34631,0,3,Passenger_34631,male,41.0,1,2,TKT134631,94.6,C180,S
34632,1,2,Passenger_34632,female,31.1,3,3,TKT134632,314.84,C42,S
34633,1,1,Passenger_34633,female,66.9,4,3,TKT134633,120.26,C59,Q
34634,0,3,Passenger_34634,male,49.7,3,1,TKT134634,283.93,C35,S
34635,0,3,Passenger_34635,male,8.3,5,4,TKT134635,170.03,C138,S
34636,1,3,Passenger_34636,male,54.9,1,1,TKT134636,20.35,C152,S
34637,0,3,Passenger_34637,male,39.0,3,4,TKT134637,258.37,C173,S
34638,0,3,Passenger_34638,male,55.9,5,0,TKT134638,352.89,C13,S
34639,1,1,Passenger_34639,male,52.8,1,1,TKT134639,310.75,C185,S
34640,0,2,Passenger_34640,male,31.0,2,0,TKT134640,186.52,C183,S
34641,0,1,Passenger_34641,male,13.8,2,4,TKT134641,398.01,C94,S
34642,0,3,Passenger_34642,male,54.6,3,0,TKT134642,205.76,C183,S
34643,1,3,Passenger_34643,female,0.9,3,4,TKT134643,183.23,C170,S
34644,0,3,Passenger_34644,female,8.1,0,1,TKT134644,213.04,C32,S
34645,1,3,Passenger_34645,female,67.1,5,2,TKT134645,386.22,C110,Q
34646,0,2,Passenger_34646,male,34.0,4,4,TKT134646,92.72,C37,S
34647,0,3,Passenger_34647,male,48.3,2,4,TKT134647,318.66,C160,S
34648,0,3,Passenger_34648,male,56.4,4,0,TKT134648,420.47,C140,S
34649,1,1,Passenger_34649,female,37.3,0,3,TKT134649,188.82,C194,S
34650,1,3,Passenger_34650,female,59.4,4,2,TKT134650,70.92,C38,S
34651,1,2,Passenger_34651,male,20.4,2,3,TKT134651,373.21,C184,S
34652,1,2,Passenger_34652,male,52.4,4,1,TKT134652,505.81,C20,S
34653,0,2,Passenger_34653,male,11.7,5,1,TKT134653,398.41,C100,S
34654,0,1,Passenger_34654,male,59.7,5,2,TKT134654,385.53,C12,C
34655,1,1,Passenger_34655,female,35.8,4,4,TKT134655,358.29,C159,Q
34656,1,3,Passenger_34656,female,17.7,0,4,TKT134656,431.12,C5,C
34657,1,3,Passenger_34657,female,0.6,3,2,TKT134657,471.51,C147,C
34658,1,3,Passenger_34658,male,17.3,1,1,TKT134658,274.31,C189,S
34659,1,2,Passenger_34659,male,29.9,1,0,TKT134659,72.22,C156,S
34660,1,2,Passenger_34660,female,47.1,2,3,TKT134660,455.55,C13,S
34661,1,3,Passenger_34661,female,9.4,4,0,TKT134661,432.79,C52,S
34662,1,3,Passenger_34662,male,29.9,1,0,TKT134662,225.37,C168,S
34663,1,2,Passenger_34663,male,25.5,0,1,TKT134663,310.91,C118,S
34664,0,3,Passenger_34664,male,45.8,0,4,TKT134664,71.25,C4,S
34665,1,2,Passenger_34665,female,32.1,5,1,TKT134665,417.63,C48,S
34666,0,2,Passenger_34666,female,29.5,5,2,TKT134666,478.23,C160,S
34667,0,3,Passenger_34667,male,9.3,2,3,TKT134667,367.63,C180,S
34668,1,3,Passenger_34668,female,21.9,3,0,TKT134668,191.52,C173,S
34669,1,1,Passenger_34669,female,17.4,1,1,TKT134669,190.19,C18,S
34670,0,3,Passenger_34670,female,48.5,4,2,TKT134670,223.96,C142,S
34671,1,3,Passenger_34671,male,77.6,2,4,TKT134671,37.67,C61,S
34672,0,3,Passenger_34672,male,27.8,4,3,TKT134672,154.87,C86,S
34673,0,3,Passenger_34673,female,65.3,5,0,TKT134673,51.73,C194,S
34674,1,1,Passenger_34674,female,69.8,0,0,TKT134674,196.82,C167,C
34675,0,1,Passenger_34675,female,64.2,2,2,TKT134675,131.8,C42,S
34676,1,2,Passenger_34676,female,36.5,1,2,TKT134676,296.33,C169,S
34677,0,3,Passenger_34677,male,57.0,1,2,TKT134677,397.96,C13,S
34678,0,3,Passenger_34678,male,10.7,3,1,TKT134678,23.47,C64,S
34679,0,3,Passenger_34679,male,48.2,2,3,TKT134679,490.44,C168,S
34680,0,2,Passenger_34680,female,29.9,0,1,TKT134680,361.88,C155,S
34681,0,3,Passenger_34681,male,65.0,2,0,TKT134681,408.41,C116,S
34682,0,3,Passenger_34682,male,38.2,4,0,TKT134682,253.1,C120,S
34683,1,2,Passenger_34683,female,39.3,3,3,TKT134683,285.1,C166,S
34684,0,3,Passenger_34684,male,14.1,1,2,TKT134684,430.88,C107,S
34685,0,3,Passenger_34685,female,19.3,0,4,TKT134685,54.93,C80,S
34686,0,3,Passenger_34686,male,42.7,1,4,TKT134686,309.83,C169,S
34687,0,1,Passenger_34687,male,47.7,0,0,TKT134687,156.72,C123,Q
34688,1,3,Passenger_34688,male,31.4,0,4,TKT134688,114.05,C63,Q
34689,0,3,Passenger_34689,male,3.9,1,1,TKT134689,241.92,C140,S
34690,0,3,Passenger_34690,male,44.8,3,0,TKT134690,141.49,C163,S
34691,1,1,Passenger_34691,male,53.6,4,4,TKT134691,26.79,C179,S
34692,0,3,Passenger_34692,female,7.0,2,2,TKT134692,202.94,C134,C
34693,1,3,Passenger_34693,female,54.1,3,4,TKT134693,473.65,C159,S
34694,0,2,Passenger_34694,male,34.6,4,4,TKT134694,338.35,C111,S
34695,0,2,Passenger_34695,female,37.6,0,1,TKT134695,408.41,C73,S
34696,1,3,Passenger_34696,female,13.7,2,3,TKT134696,451.62,C119,C
34697,1,2,Passenger_34697,female,66.6,2,3,TKT134697,383.34,C133,S
34698,0,1,Passenger_34698,female,77.7,0,3,TKT134698,258.74,C83,S
34699,1,1,Passenger_34699,male,13.1,2,0,TKT134699,121.59,C2,Q
34700,1,3,Passenger_34700,female,15.6,1,4,TKT134700,245.56,C1,S
34701,0,1,Passenger_34701,male,62.0,0,1,TKT134701,123.86,C136,C
34702,0,3,Passenger_34702,male,23.4,2,1,TKT134702,314.06,C178,S
34703,0,3,Passenger_34703,male,25.5,0,4,TKT134703,455.75,C16,S
34704,1,1,Passenger_34704,male,38.6,4,0,TKT134704,180.34,C154,S
34705,0,3,Passenger_34705,male,42.1,2,2,TKT134705,298.18,C39,S
34706,1,1,Passenger_34706,female,47.5,4,3,TKT134706,70.0,C141,S
34707,1,3,Passenger_34707,female,45.3,4,1,TKT134707,185.57,C178,S
34708,1,3,Passenger_34708,male,25.9,1,0,TKT134708,229.31,C187,S
34709,1,3,Passenger_34709,female,63.6,3,3,TKT134709,129.3,C196,C
34710,1,3,Passenger_34710,female,76.0,5,3,TKT134710,86.36,C102,C
34711,0,3,Passenger_34711,male,47.5,3,4,TKT134711,354.02,C82,S
34712,0,3,Passenger_34712,female,68.8,0,3,TKT134712,208.86,C106,S
34713,0,2,Passenger_34713,female,63.0,5,0,TKT134713,289.57,C157,C
34714,0,3,Passenger_34714,male,25.3,1,4,TKT134714,388.52,C105,Q
34715,0,2,Passenger_34715,male,45.0,4,3,TKT134715,144.67,C123,S
34716,0,3,Passenger_34716,male,7.7,0,3,TKT134716,34.67,C160,S
34717,1,1,Passenger_34717,female,68.9,5,1,TKT134717,230.14,C145,C
34718,1,1,Passenger_34718,male,58.3,3,0,TKT134718,201.67,C26,S
34719,1,1,Passenger_34719,male,35.8,5,2,TKT134719,157.02,C154,S
34720,1,3,Passenger_34720,female,50.8,0,4,TKT134720,12.8,C180,S
34721,1,2,Passenger_34721,male,6.3,5,4,TKT134721,62.57,C91,C
34722,0,3,Passenger_34722,female,75.2,2,3,TKT134722,348.07,C42,C
34723,0,2,Passenger_34723,male,9.3,3,2,TKT134723,419.31,C185,S
34724,1,3,Passenger_34724,female,38.2,4,2,TKT134724,259.98,C49,S
34725,0,3,Passenger_34725,female,45.9,3,0,TKT134725,336.37,C27,S
34726,1,3,Passenger_34726,female,5.5,0,3,TKT134726,111.66,C1,C
34727,1,2,Passenger_34727,female,57.7,3,0,TKT134727,359.9,C98,S
34728,1,3,Passenger_34728,female,29.2,5,0,TKT134728,120.23,C114,S
34729,0,3,Passenger_34729,male,49.4,2,0,TKT134729,128.78,C17,S
34730,1,1,Passenger_34730,female,21.4,4,0,TKT134730,99.73,C65,S
34731,0,2,Passenger_34731,male,2.2,2,0,TKT134731,109.01,C188,S
34732,0,3,Passenger_34732,female,22.1,0,0,TKT134732,69.94,C38,S
34733,0,3,Passenger_34733,male,66.5,3,1,TKT134733,99.52,C107,C
34734,0,3,Passenger_34734,male,3.7,4,1,TKT134734,273.69,C43,S
34735,0,1,Passenger_34735,male,60.4,5,3,TKT134735,216.26,C112,C
34736,0,3,Passenger_34736,male,59.0,3,4,TKT134736,29.27,C153,S
34737,1,3,Passenger_34737,female,64.6,3,0,TKT134737,125.75,C19,Q
34738,0,3,Passenger_34738,male,77.5,5,0,TKT134738,381.14,C101,C
34739,1,2,Passenger_34739,female,66.5,5,1,TKT134739,430.83,C164,S
34740,0,1,Passenger_34740,female,32.2,4,1,TKT134740,340.11,C48,C
34741,0,2,Passenger_34741,male,17.7,0,3,TKT134741,278.08,C23,S
34742,1,1,Passenger_34742,female,1.3,3,0,TKT134742,113.37,C5,C
34743,1,1,Passenger_34743,female,49.0,4,2,TKT134743,398.66,C63,S
34744,1,1,Passenger_34744,female,14.5,3,1,TKT134744,25.63,C87,S
34745,0,2,Passenger_34745,male,16.9,0,4,TKT134745,304.91,C162,S
34746,1,1,Passenger_34746,female,48.1,5,1,TKT134746,170.11,C35,S
34747,1,3,Passenger_34747,male,52.2,0,3,TKT134747,11.66,C182,S
34748,0,3,Passenger_34748,female,32.9,2,4,TKT134748,138.12,C192,S
34749,0,3,Passenger_34749,male,19.6,3,0,TKT134749,40.65,C158,S
34750,1,3,Passenger_34750,female,22.6,3,4,TKT134750,16.27,C119,S
34751,0,1,Passenger_34751,male,46.2,2,4,TKT134751,409.51,C72,S
34752,0,3,Passenger_34752,male,45.3,2,2,TKT134752,223.48,C50,S
34753,1,2,Passenger_34753,female,13.7,4,1,TKT134753,17.83,C113,C
34754,1,1,Passenger_34754,female,63.8,3,1,TKT134754,398.26,C99,S
34755,1,3,Passenger_34755,female,78.7,4,2,TKT134755,199.75,C198,C
34756,1,3,Passenger_34756,male,11.1,1,2,TKT134756,20.66,C19,C
34757,0,3,Passenger_34757,male,19.3,5,1,TKT134757,482.97,C90,S
34758,0,1,Passenger_34758,male,43.1,1,4,TKT134758,433.6,C41,Q
34759,1,2,Passenger_34759,female,69.9,3,4,TKT134759,140.23,C34,C
34760,0,3,Passenger_34760,male,26.0,1,4,TKT134760,404.89,C188,S
34761,0,3,Passenger_34761,male,74.4,3,1,TKT134761,355.57,C52,C
34762,0,3,Passenger_34762,male,54.0,5,1,TKT134762,300.63,C197,S
34763,0,2,Passenger_34763,female,1.2,5,4,TKT134763,78.23,C103,S
34764,0,3,Passenger_34764,female,24.8,2,2,TKT134764,388.2,C101,S
34765,1,3,Passenger_34765,male,53.1,3,4,TKT134765,309.7,C26,S
34766,1,1,Passenger_34766,female,3.2,4,4,TKT134766,155.55,C110,Q
34767,0,3,Passenger_34767,male,25.5,3,2,TKT134767,84.87,C9,S
34768,1,2,Passenger_34768,female,15.4,5,1,TKT134768,56.67,C156,C
34769,0,1,Passenger_34769,male,62.2,2,0,TKT134769,426.44,C22,S
34770,0,3,Passenger_34770,female,20.2,2,4,TKT134770,91.96,C159,S
34771,0,3,Passenger_34771,male,77.1,2,0,TKT134771,90.68,C160,C
34772,0,2,Passenger_34772,male,75.9,5,0,TKT134772,59.81,C39,Q
34773,0,2,Passenger_34773,male,6.8,2,1,TKT134773,127.26,C159,S
34774,1,2,Passenger_34774,male,54.4,5,4,TKT134774,176.73,C116,S
34775,1,1,Passenger_34775,male,23.6,3,4,TKT134775,476.37,C21,S
34776,1,1,Passenger_34776,female,64.6,1,2,TKT134776,86.82,C148,S
34777,0,3,Passenger_34777,male,17.3,5,4,TKT134777,464.26,C78,C
34778,1,1,Passenger_34778,male,6.2,0,4,TKT134778,448.97,C45,S
34779,0,1,Passenger_34779,male,75.2,0,1,TKT134779,284.98,C90,S
34780,1,3,Passenger_34780,female,60.7,0,1,TKT134780,392.69,C170,S
34781,1,3,Passenger_34781,female,7.5,5,2,TKT134781,129.26,C143,S
34782,0,2,Passenger_34782,male,21.1,0,4,TKT134782,74.15,C145,C
34783,0,2,Passenger_34783,male,39.8,5,4,TKT134783,131.74,C79,S
34784,0,2,Passenger_34784,female,9.0,2,0,TKT134784,250.69,C116,S
34785,1,3,Passenger_34785,female,41.6,2,4,TKT134785,328.39,C62,C
34786,1,3,Passenger_34786,female,77.6,4,1,TKT134786,22.33,C98,Q
34787,0,3,Passenger_34787,male,79.6,5,0,TKT134787,441.91,C112,C
34788,1,2,Passenger_34788,female,1.5,1,3,TKT134788,485.59,C64,C
34789,1,1,Passenger_34789,female,11.0,3,3,TKT134789,202.6,C32,S
34790,0,2,Passenger_34790,male,45.4,0,3,TKT134790,233.03,C140,S
34791,1,3,Passenger_34791,female,41.2,1,4,TKT134791,390.87,C102,Q
34792,1,3,Passenger_34792,female,15.1,0,0,TKT134792,42.87,C97,S
34793,0,3,Passenger_34793,male,26.7,3,2,TKT134793,340.08,C188,S
34794,1,3,Passenger_34794,male,3.9,3,3,TKT134794,163.25,C21,S
34795,0,2,Passenger_34795,male,56.7,2,3,TKT134795,130.77,C153,S
34796,0,3,Passenger_34796,male,59.9,2,3,TKT134796,36.39,C46,S
34797,0,3,Passenger_34797,male,43.1,1,0,TKT134797,449.48,C48,Q
34798,0,3,Passenger_34798,male,22.4,1,2,TKT134798,138.61,C196,S
34799,0,3,Passenger_34799,male,3.5,4,2,TKT134799,286.44,C200,C
34800,1,3,Passenger_34800,male,17.8,5,0,TKT134800,124.77,C4,S
34801,0,3,Passenger_34801,female,75.0,4,4,TKT134801,314.43,C12,Q
34802,0,3,Passenger_34802,female,47.7,4,3,TKT134802,201.26,C60,S
34803,0,2,Passenger_34803,male,70.7,1,4,TKT134803,420.18,C84,S
34804,1,2,Passenger_34804,male,38.7,4,2,TKT134804,342.56,C145,S
34805,0,3,Passenger_34805,male,37.4,1,0,TKT134805,450.7,C100,S
34806,0,3,Passenger_34806,male,41.3,3,4,TKT134806,438.18,C39,Q
34807,1,3,Passenger_34807,female,4.8,4,4,TKT134807,36.52,C17,S
34808,0,3,Passenger_34808,female,7.6,1,3,TKT134808,488.73,C195,S
34809,0,3,Passenger_34809,male,37.0,3,3,TKT134809,19.58,C32,S
34810,1,3,Passenger_34810,female,63.1,3,4,TKT134810,212.89,C182,S
34811,0,3,Passenger_34811,male,16.7,1,0,TKT134811,422.71,C131,S
34812,0,1,Passenger_34812,male,21.0,1,3,TKT134812,486.19,C7,S
34813,1,1,Passenger_34813,female,18.2,3,3,TKT134813,460.84,C40,S
34814,1,2,Passenger_34814,male,44.4,2,3,TKT134814,349.29,C129,S
34815,0,3,Passenger_34815,male,3.7,1,0,TKT134815,415.0,C115,S
34816,0,3,Passenger_34816,male,58.6,2,1,TKT134816,97.76,C4,C
34817,0,3,Passenger_34817,male,17.3,0,1,TKT134817,14.67,C31,S
34818,0,3,Passenger_34818,male,54.5,2,4,TKT134818,124.12,C48,C
34819,0,2,Passenger_34819,male,19.5,5,1,TKT134819,258.6,C66,C
34820,0,3,Passenger_34820,male,49.1,1,2,TKT134820,307.88,C197,S
34821,1,3,Passenger_34821,female,60.8,3,2,TKT134821,169.11,C83,S
34822,1,2,Passenger_34822,female,20.0,3,1,TKT134822,5.79,C20,S
34823,0,3,Passenger_34823,male,63.5,2,2,TKT134823,55.97,C82,S
34824,0,3,Passenger_34824,male,67.3,4,1,TKT134824,66.17,C51,S
34825,1,3,Passenger_34825,female,62.0,5,3,TKT134825,394.69,C66,C
34826,0,3,Passenger_34826,female,2.0,0,4,TKT134826,460.32,C179,S
34827,0,2,Passenger_34827,male,52.7,5,4,TKT134827,208.39,C44,Q
34828,0,2,Passenger_34828,female,33.6,0,4,TKT134828,392.88,C195,S
34829,1,1,Passenger_34829,female,55.7,4,0,TKT134829,425.36,C9,S
34830,1,1,Passenger_34830,female,30.0,5,1,TKT134830,217.45,C109,C
34831,1,1,Passenger_34831,female,34.1,2,0,TKT134831,294.39,C39,C
34832,0,3,Passenger_34832,male,70.1,2,3,TKT134832,292.03,C60,S
34833,0,2,Passenger_34833,male,59.9,3,4,TKT134833,255.38,C141,Q
34834,0,1,Passenger_34834,male,16.1,4,2,TKT134834,374.24,C103,C
34835,0,2,Passenger_34835,male,51.4,2,1,TKT134835,163.55,C172,S
34836,1,3,Passenger_34836,female,36.8,0,4,TKT134836,488.36,C13,S
34837,0,3,Passenger_34837,male,2.0,3,3,TKT134837,337.97,C13,S
34838,0,3,Passenger_34838,female,20.2,0,0,TKT134838,132.14,C101,C
34839,0,3,Passenger_34839,female,69.3,5,4,TKT134839,274.24,C133,Q
34840,1,2,Passenger_34840,female,29.8,1,2,TKT134840,136.93,C105,S
34841,0,1,Passenger_34841,male,32.2,4,4,TKT134841,178.73,C44,S
34842,0,3,Passenger_34842,male,39.7,2,1,TKT134842,310.95,C40,S
34843,0,3,Passenger_34843,male,2.8,1,2,TKT134843,471.82,C12,S
34844,0,3,Passenger_34844,male,52.4,5,4,TKT134844,509.74,C183,S
34845,1,2,Passenger_34845,male,29.4,1,2,TKT134845,324.44,C100,S
34846,0,2,Passenger_34846,male,17.0,0,4,TKT134846,202.97,C18,S
34847,0,2,Passenger_34847,male,55.2,2,2,TKT134847,260.51,C196,C
34848,0,2,Passenger_34848,male,23.6,1,4,TKT134848,372.59,C195,S
34849,1,3,Passenger_34849,female,19.4,0,4,TKT134849,378.2,C144,C
34850,1,2,Passenger_34850,female,72.0,0,1,TKT134850,4.26,C144,S
34851,1,1,Passenger_34851,female,3.3,4,3,TKT134851,169.7,C138,S
34852,0,3,Passenger_34852,female,0.6,5,3,TKT134852,299.43,C93,C
34853,1,1,Passenger_34853,female,10.3,4,2,TKT134853,165.0,C169,C
34854,1,3,Passenger_34854,female,2.7,2,3,TKT134854,341.29,C63,Q
34855,0,1,Passenger_34855,male,56.0,2,1,TKT134855,192.45,C196,Q
34856,0,3,Passenger_34856,male,58.5,4,4,TKT134856,273.94,C4,S
34857,1,1,Passenger_34857,male,37.7,3,2,TKT134857,452.48,C7,S
34858,1,2,Passenger_34858,female,50.9,1,3,TKT134858,244.41,C83,S
34859,1,1,Passenger_34859,female,60.2,5,0,TKT134859,140.54,C124,S
34860,0,3,Passenger_34860,male,9.7,1,3,TKT134860,46.1,C116,S
34861,1,2,Passenger_34861,female,35.5,0,0,TKT134861,155.85,C30,S
34862,0,3,Passenger_34862,female,75.9,4,0,TKT134862,94.56,C155,S
34863,1,1,Passenger_34863,male,72.7,1,3,TKT134863,150.98,C121,S
34864,0,3,Passenger_34864,female,21.8,2,3,TKT134864,209.25,C115,C
34865,0,3,Passenger_34865,male,18.5,2,1,TKT134865,322.81,C2,S
34866,0,2,Passenger_34866,male,45.4,4,3,TKT134866,368.08,C82,S
34867,1,2,Passenger_34867,female,38.3,2,1,TKT134867,5.01,C13,S
34868,1,1,Passenger_34868,female,34.8,4,0,TKT134868,301.09,C13,S
34869,0,3,Passenger_34869,male,10.2,1,3,TKT134869,309.89,C2,S
34870,0,3,Passenger_34870,male,17.5,4,2,TKT134870,321.85,C69,Q
34871,0,3,Passenger_34871,male,35.3,5,4,TKT134871,163.75,C127,S
34872,0,3,Passenger_34872,female,35.4,2,3,TKT134872,392.53,C136,S
34873,0,1,Passenger_34873,male,28.2,5,3,TKT134873,184.98,C54,S
34874,0,3,Passenger_34874,male,26.5,2,2,TKT134874,504.9,C139,S
34875,0,2,Passenger_34875,female,67.6,5,3,TKT134875,463.37,C53,C
34876,0,3,Passenger_34876,female,41.0,1,4,TKT134876,181.84,C43,S
34877,1,2,Passenger_34877,female,23.5,2,0,TKT134877,349.24,C165,S
